order_id,product_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,review_score,product_category_name,product_category_name_english,customer_city,customer_state
d7484d6207c35d75a99882ac7de536c3,5d7c23067ed3fc8c6e699b9373d5890b,a51586aea47df8c3b03d999120490b21,delivered,2017-09-27 20:46:43,2017-09-28 02:56:34,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,sao paulo,SP
d8721b9f395286c3b43ff47a250ad40a,5d7c23067ed3fc8c6e699b9373d5890b,00b2b9682f5c2a1f7cf1312ce6a0ea9d,delivered,2018-08-02 22:09:44,2018-08-02 22:24:21,2,fashion_bolsas_e_acessorios,fashion_bags_accessories,sao jose dos campos,SP
d8721b9f395286c3b43ff47a250ad40a,44d097d59e8430f88a67517cd0c4f865,00b2b9682f5c2a1f7cf1312ce6a0ea9d,delivered,2018-08-02 22:09:44,2018-08-02 22:24:21,2,fashion_bolsas_e_acessorios,fashion_bags_accessories,sao jose dos campos,SP
e9d9941f914d3f702a186f0176ae231f,5d7c23067ed3fc8c6e699b9373d5890b,10c91c2f8ca8aa4c02286033c86da784,delivered,2018-03-11 19:26:45,2018-03-11 20:00:23,1,fashion_bolsas_e_acessorios,fashion_bags_accessories,belem,PA
edf914c62e2abd7b4859327aac9a7727,5d7c23067ed3fc8c6e699b9373d5890b,1503f463072a6c3255885713f173bf9d,delivered,2018-07-26 08:43:49,2018-07-26 08:55:23,4,fashion_bolsas_e_acessorios,fashion_bags_accessories,sao paulo,SP
006dd93155bc2abd844cc5eed3a0fe7f,1ec486885049bbb9b79351d150ed18c4,1b9506de3da8fd318853195b13fb2dda,delivered,2017-12-02 01:20:28,2017-12-02 01:29:28,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,sao paulo,SP
12d67f3bb7022b6f0f96a8189a811564,1ec486885049bbb9b79351d150ed18c4,3e27773eaf75d0e19eea74c707995321,delivered,2018-05-08 17:36:10,2018-05-08 17:51:54,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,sao paulo,SP
148ba0f4f771be94ad368512ca50a07f,1ec486885049bbb9b79351d150ed18c4,d56a03dc17ca55211e1925ae458ce174,delivered,2018-03-08 12:50:40,2018-03-08 13:10:32,3,fashion_bolsas_e_acessorios,fashion_bags_accessories,rio verde,GO
15d78ce10f27fd7ff33a22928455e29e,1ec486885049bbb9b79351d150ed18c4,ea83ff51be836c1a1b8e5d9ac1f207cc,delivered,2017-12-03 15:20:42,2017-12-03 15:35:52,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,duque de caxias,RJ
1a6b1c532300b42629e52ada22f26ccf,1ec486885049bbb9b79351d150ed18c4,5b29fabaacf58cadba768cb44dc28089,delivered,2018-03-25 16:05:53,2018-03-25 16:15:32,4,fashion_bolsas_e_acessorios,fashion_bags_accessories,recife,PE
1f8e0e89284fdf01a57b281f24e96398,1ec486885049bbb9b79351d150ed18c4,271bbf1dbaee50087a9e0b5e5f76fc0b,delivered,2018-05-17 11:18:48,2018-05-18 04:35:59,4,fashion_bolsas_e_acessorios,fashion_bags_accessories,campo grande,MS
232ea59cdf4f9ff14bad61399d646d7c,1ec486885049bbb9b79351d150ed18c4,34eb26c3f18b5b9033447908332a0043,delivered,2017-05-16 22:03:39,2017-05-17 22:10:09,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,bonito,PA
241eac6a2fe8b2fafc77d48812dab23a,1ec486885049bbb9b79351d150ed18c4,2fc6a0e93c0a17dbedccb9efae52b7f6,delivered,2017-09-14 08:52:46,2017-09-14 09:05:43,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,contagem,MG
2ab55ce9d54cd19626cf1540d2e6cadb,1ec486885049bbb9b79351d150ed18c4,dede148f17af49188c0b9b70e3fa7f69,delivered,2018-05-14 20:24:55,2018-05-14 20:37:58,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,santo andre,SP
308cbbff78b182dfef86b37c94f10205,1ec486885049bbb9b79351d150ed18c4,faeff8520c09a95d7422d018c2029bc7,delivered,2018-06-03 10:40:05,2018-06-03 10:50:20,3,fashion_bolsas_e_acessorios,fashion_bags_accessories,diadema,SP
36a808b6fa3c174f916654743fa82b1f,1ec486885049bbb9b79351d150ed18c4,9ece2977687cc1d1a6a9e470881db6cc,delivered,2018-04-30 09:51:50,2018-04-30 10:15:48,4,fashion_bolsas_e_acessorios,fashion_bags_accessories,guarulhos,SP
3a8d035c2ed963a9abdb531ed8a34086,1ec486885049bbb9b79351d150ed18c4,a70d2aa8d067f4ec14c3cf080d6f820a,delivered,2017-07-15 10:57:57,2017-07-15 11:10:14,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,entre rios,BA
3c5c2cfeea91d9a57ac3c979ec6c9d62,1ec486885049bbb9b79351d150ed18c4,d5074eadf84056c1ffc555aa27846171,delivered,2017-09-08 00:05:48,2017-09-08 00:25:26,4,fashion_bolsas_e_acessorios,fashion_bags_accessories,recife,PE
3c5c2cfeea91d9a57ac3c979ec6c9d62,1ec486885049bbb9b79351d150ed18c4,d5074eadf84056c1ffc555aa27846171,delivered,2017-09-08 00:05:48,2017-09-08 00:25:26,4,fashion_bolsas_e_acessorios,fashion_bags_accessories,recife,PE
4624f54e368960605699b48f08d4ff9c,1ec486885049bbb9b79351d150ed18c4,e056537de5ed9ff8fd487a5ad9570f45,delivered,2018-02-22 15:24:20,2018-02-22 15:35:41,4,fashion_bolsas_e_acessorios,fashion_bags_accessories,arneiroz,CE
5e610a7e5b143f5d88aafc66cf9dad80,1ec486885049bbb9b79351d150ed18c4,04660634d3f6c16b67b53dc0000bba41,delivered,2018-03-12 21:37:09,2018-03-12 21:48:21,4,fashion_bolsas_e_acessorios,fashion_bags_accessories,campinas,SP
670a5914a42d04c7cb903febf1303662,1ec486885049bbb9b79351d150ed18c4,7d7197562f016c087c9bfb40e4128672,delivered,2018-05-18 15:45:51,2018-05-19 02:58:45,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,curitiba,PR
6744ba320cc05c157f4ce99347a87e12,1ec486885049bbb9b79351d150ed18c4,86107f26343c3cd328fb9e6cdaa7bf95,delivered,2018-05-07 21:53:12,2018-05-08 04:32:21,4,fashion_bolsas_e_acessorios,fashion_bags_accessories,hortolandia,SP
75ed295f702854ac0012c5fe9dd82f84,1ec486885049bbb9b79351d150ed18c4,2f1fc248a08432dce26f8882a6a9e39e,delivered,2017-06-21 17:17:50,2017-06-21 17:32:36,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,sao paulo,SP
7d9bff34ab96999cbb7b18cfe622c731,1ec486885049bbb9b79351d150ed18c4,f0b859bf10be8f9953db9e34fc3baca8,delivered,2018-03-01 23:45:15,2018-03-02 17:49:30,1,fashion_bolsas_e_acessorios,fashion_bags_accessories,luzilandia,PI
88f4f8db113ed457801a7d675ed0ea61,1ec486885049bbb9b79351d150ed18c4,bed0f8658eb431df6ae2636cb1b5b8ce,delivered,2017-08-19 11:34:47,2017-08-21 14:05:29,4,fashion_bolsas_e_acessorios,fashion_bags_accessories,casa nova,BA
925f2b824125dc08ef7354aad4692fa8,1ec486885049bbb9b79351d150ed18c4,e8cf020e529c13c2347d8f7cc4ba1a91,delivered,2018-01-12 16:05:38,2018-01-16 03:50:10,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,osasco,SP
9b4d44f88d31a9b5149bba90b6fb7b7d,1ec486885049bbb9b79351d150ed18c4,36ab33aeafca98cf78d91fecb98faf0d,delivered,2017-11-27 11:07:56,2017-11-27 11:19:22,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,sao goncalo,RJ
9cef759af57cfbaf537221a36730209f,1ec486885049bbb9b79351d150ed18c4,982bd9951046d28f83d0cab9fde6ea57,delivered,2017-06-08 16:35:54,2017-06-08 17:03:55,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,marilia,SP
a51f4405f3b693d1a66119867a849b15,1ec486885049bbb9b79351d150ed18c4,4d6385cb62939e09b657f6dfd31e3773,delivered,2018-04-24 22:40:37,2018-04-24 22:50:16,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,sao bernardo do campo,SP
b4172815f53972366f125cc2b0e28ca7,1ec486885049bbb9b79351d150ed18c4,89ec836debcdac8b168d55b0cd28b2ab,delivered,2017-07-17 20:35:27,2017-07-17 20:45:17,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,bueno brandao,MG
c1ccde0003fe02bcbe317d6ca7224419,1ec486885049bbb9b79351d150ed18c4,87f7aa52df0bf228fa5bf39debc47e48,delivered,2017-12-05 16:22:07,2017-12-05 16:43:23,2,fashion_bolsas_e_acessorios,fashion_bags_accessories,jacarei,SP
c5c82d0544e75ee9ca884b6f458dfaba,1ec486885049bbb9b79351d150ed18c4,9914ae7a72a8729b8e0c04894e50c586,delivered,2017-12-05 19:01:29,2017-12-05 19:15:31,4,fashion_bolsas_e_acessorios,fashion_bags_accessories,sumare,SP
cccee2922028e95f2f29aa1fe0c766c0,1ec486885049bbb9b79351d150ed18c4,ca93ab27127deaac3bee96b5bf04bc6b,delivered,2017-08-26 09:46:26,2017-08-27 07:04:03,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,itabuna,BA
d04405124d1f94b23ab269ee4ca24058,1ec486885049bbb9b79351d150ed18c4,836412a7480f992a78eac1f218ed9846,delivered,2017-10-24 22:25:24,2017-10-26 02:57:14,3,fashion_bolsas_e_acessorios,fashion_bags_accessories,sao paulo,SP
e20048c62eafbe51818f6dd9f3be724e,1ec486885049bbb9b79351d150ed18c4,56e63406ad840b9429b59c47b9122f42,delivered,2018-03-07 16:05:56,2018-03-07 16:40:32,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,guarulhos,SP
e532f7295954413d41002fe78ae8a4d8,1ec486885049bbb9b79351d150ed18c4,cb2b14b433f2a2ae74a15b9462b81ae8,delivered,2018-03-16 15:35:46,2018-03-17 02:35:35,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,rio de janeiro,RJ
e571dfc21abcbe1ae8795d4a8a6b057a,1ec486885049bbb9b79351d150ed18c4,c64aa85df0994669e681545091d74b64,delivered,2017-05-18 09:53:17,2017-05-18 10:05:16,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,canoinhas,SC
e5b2ed06cede059b5085e68c5225d993,1ec486885049bbb9b79351d150ed18c4,e6882e9b4d8cac7125a6d98947ae0bf3,delivered,2018-01-05 12:59:02,2018-01-05 13:10:28,4,fashion_bolsas_e_acessorios,fashion_bags_accessories,fortaleza,CE
eae2128fd4c171cf698f967f1e7fbd16,1ec486885049bbb9b79351d150ed18c4,c1b5f9ab36d7d65710b9a76f1d3ab275,delivered,2017-09-27 17:51:29,2017-09-29 02:31:08,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,santo antonio de padua,RJ
ee75b742f1f1b17653750c0b6f0bbbac,1ec486885049bbb9b79351d150ed18c4,6b99c5eee7f59e2403c56ff2bf2de3c9,delivered,2018-03-21 13:25:44,2018-03-21 13:48:02,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,sao sebastiao,SP
f1eb378be592a06b8c3c6006b7d7102e,1ec486885049bbb9b79351d150ed18c4,02a9ffdc4269af810deeb20a32c8aade,delivered,2017-11-27 16:36:37,2017-11-29 02:19:04,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,sao paulo,SP
f26f92a3da58e9c771820a7b4d9a6800,1ec486885049bbb9b79351d150ed18c4,597950088114c1a9e2b27459051f40ff,delivered,2018-02-10 19:27:28,2018-02-10 19:35:32,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,americana,SP
f32430cf068c4689e9ca4c0d46ea04a3,1ec486885049bbb9b79351d150ed18c4,618815ca1867ab9a2ca1625e2a2ce97b,delivered,2018-03-22 20:34:35,2018-03-22 20:47:09,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,presidente prudente,SP
fd90be5a1209b495105960e8a5b847f8,1ec486885049bbb9b79351d150ed18c4,2242fe2392c34d8a58f3197edc4d1d06,delivered,2018-04-27 20:34:17,2018-04-27 20:50:34,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,sao paulo,SP
ffdda91cd98d69f6be1cd352e4447b8e,1ec486885049bbb9b79351d150ed18c4,b9b441696ae97a6a6d884f8240949ab7,delivered,2018-06-03 13:43:44,2018-06-03 13:55:16,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,brasilia,DF
00b30bb163474583c14db1689259cf4d,3552627a68384dc559f0fd4cce173269,b626b511cecb256e0d1514d883084a38,delivered,2018-01-31 13:57:27,2018-01-31 14:13:31,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,valenca,BA
1fbebbbba3149f89e410951ca531cae2,3552627a68384dc559f0fd4cce173269,5b9e676ba4af242f149ba51d095d4f5d,delivered,2018-04-01 18:13:09,2018-04-03 05:50:26,4,fashion_bolsas_e_acessorios,fashion_bags_accessories,londrina,PR
6dd1e9171ca5bf5283a7ba404d491d7f,3552627a68384dc559f0fd4cce173269,e62e830af196c5e53f3d4f39677ddb04,delivered,2018-03-14 14:01:13,2018-03-14 14:40:20,4,fashion_bolsas_e_acessorios,fashion_bags_accessories,brasilia,DF
8719765a2c69491f63bc8b06f379488f,3552627a68384dc559f0fd4cce173269,5b97cf3a33ee85a30c7dc07f080b52e0,delivered,2018-08-17 15:27:40,2018-08-17 15:49:35,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,brasilia,DF
8b7a61a879cebe21bfa6412e5f731e13,3552627a68384dc559f0fd4cce173269,5bdf54932035a8b70e210bb6b3097153,delivered,2017-11-29 08:26:09,2017-11-29 08:35:28,4,fashion_bolsas_e_acessorios,fashion_bags_accessories,rubiataba,GO
d25f2ec5027e50e40c25fa0d55af60dc,3552627a68384dc559f0fd4cce173269,117ba10d9ca00512031474194ea796e9,delivered,2018-01-18 18:55:25,2018-01-20 09:07:49,4,fashion_bolsas_e_acessorios,fashion_bags_accessories,porangatu,GO
00b44ba3d7c4a5e9a9ebafef9150781d,d9a5a5120d4d357871acd5408cb10e18,0b5f6687d659478f1747caed607c4ec5,delivered,2018-08-28 21:10:46,2018-08-28 21:25:15,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,santo andre,SP
00e4050fe32e786290a29c61141e979f,183c95ad186f48c320bbac4643829d3f,9732d83dd0a2e6aa4a1ff900eca36c81,delivered,2017-08-12 12:24:41,2017-08-12 12:35:22,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,contagem,MG
17af4418ba1023eaf47d0b84ad656c42,183c95ad186f48c320bbac4643829d3f,11db63d961c182ad4528247f61bf42e1,delivered,2018-01-10 13:41:59,2018-01-11 02:36:18,4,fashion_bolsas_e_acessorios,fashion_bags_accessories,nova iguacu,RJ
2ccc4454c10457bb1cd9fb7465167f2f,183c95ad186f48c320bbac4643829d3f,75913254f909c2b5c2a0bd9713c483e4,delivered,2018-08-16 14:43:12,2018-08-16 15:04:07,2,fashion_bolsas_e_acessorios,fashion_bags_accessories,sao paulo,SP
32cd1d979b9373c462bdb9a06e5bf4f3,183c95ad186f48c320bbac4643829d3f,28a126ef0304974604ae3ac918789e84,delivered,2018-02-21 22:29:07,2018-02-21 22:48:17,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,rio de janeiro,RJ
4810bc72b32b9b06d7962b3c645faea2,183c95ad186f48c320bbac4643829d3f,7f2b3135700ee34aabe5bb580cd04ddd,delivered,2018-03-26 18:36:31,2018-03-26 18:47:25,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,carire,CE
5529158408e1c0b045ebb99b4d2fc5ab,183c95ad186f48c320bbac4643829d3f,b3a5d378512cc5c171a202a03122dd26,delivered,2018-01-09 19:33:25,2018-01-10 10:32:21,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,joao monlevade,MG
5f98eca70415773e1187c9309b38acda,183c95ad186f48c320bbac4643829d3f,028ec50772515edd2a7c7e6f212cc27f,delivered,2018-08-06 22:12:52,2018-08-07 22:10:22,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,barra de sao francisco,ES
77959eeab7515802d0b17bd97ca522b7,183c95ad186f48c320bbac4643829d3f,5964bb3f7c1627da0fb95809a3bec326,delivered,2017-07-06 16:18:01,2017-07-06 16:30:23,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,iguatu,CE
a503842ce2c01bf4bae8b9ed571f29a5,183c95ad186f48c320bbac4643829d3f,219f488f72dad40f893a855ceb6afdc5,delivered,2018-06-07 11:19:56,2018-06-07 11:37:27,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,pedra preta,RN
a7255b91d9eb85148e57c8238cc67214,183c95ad186f48c320bbac4643829d3f,07eec386a53111e17e55f958947dfd4b,delivered,2017-12-15 17:57:08,2017-12-15 18:41:59,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,turvo,SC
c626db29ab3699e67c95a88bb63aa471,183c95ad186f48c320bbac4643829d3f,e1c4ffcfe541eafef20ba795b776a613,delivered,2017-08-17 23:03:15,2017-08-19 09:45:15,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,sao paulo,SP
d66d818e0e5486b4382bdaad63390b53,183c95ad186f48c320bbac4643829d3f,4a007c816f10c17d6b5591756a5f6047,delivered,2018-07-20 00:04:41,2018-07-21 03:23:52,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,maraba,PA
d8da851ab137ba5e72352b665d2ea6e8,183c95ad186f48c320bbac4643829d3f,cba7ef1db31a62fea445eea562f921ee,delivered,2018-05-21 23:50:13,2018-05-22 03:15:27,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,aruja,SP
db064b03849f2171a59f4a8cd50778f0,183c95ad186f48c320bbac4643829d3f,14cae843310ff181765658f645208e6b,delivered,2018-07-30 18:34:13,2018-07-30 19:31:59,4,fashion_bolsas_e_acessorios,fashion_bags_accessories,matinhos,PR
e991f50bb727c1894e1f74527af4edf8,183c95ad186f48c320bbac4643829d3f,ec8fc917ae3db1dcd518ce839aa26584,delivered,2018-03-26 12:07:10,2018-03-26 12:28:19,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,brasilia,DF
01255808a3d38a8dd69aa93265a4cb88,d5bbfcd27daa6365834ed9d16195d64e,a72282d3fc20f2e29b2659372f3aa616,delivered,2018-01-22 12:01:23,2018-01-23 11:56:28,1,fashion_bolsas_e_acessorios,fashion_bags_accessories,contagem,MG
012e93f8170eb75b2f2f650629d04517,e3a23a99f074226ad690393a840c3244,247d810acdcbc96b05e98fa5ddbc250e,delivered,2018-02-01 23:27:28,2018-02-01 23:51:37,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,vitoria,ES
a69ca27e5ae20da24dd0b144a6bfe2e9,e3a23a99f074226ad690393a840c3244,c9cf3112c22ba7fd299c8bc1d99d0980,delivered,2017-05-12 12:05:23,2017-05-12 13:06:48,4,fashion_bolsas_e_acessorios,fashion_bags_accessories,sao sebastiao do maranhao,MG
b67c30c269ecce5a92826b392f1749e5,e3a23a99f074226ad690393a840c3244,e59ca2c57f6207c6b863097c70352115,delivered,2017-12-03 09:36:47,2017-12-03 09:52:50,1,fashion_bolsas_e_acessorios,fashion_bags_accessories,duque de caxias,RJ
b67c30c269ecce5a92826b392f1749e5,d1b8f5983d9573c8e523b8c56a59497d,e59ca2c57f6207c6b863097c70352115,delivered,2017-12-03 09:36:47,2017-12-03 09:52:50,1,fashion_bolsas_e_acessorios,fashion_bags_accessories,duque de caxias,RJ
c2808827e6da8f333dedcd02d172fbd7,e3a23a99f074226ad690393a840c3244,e0940b3cb5a6cd31e35f73084b3df877,delivered,2018-03-08 17:10:08,2018-03-08 17:30:30,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,campo largo,PR
01908071e35fdc75bc0d7764f153abc2,ccadfeab525a9eb1569983b66e5075c4,e30bdf332b6c38f5f22d50dec12282cb,delivered,2017-10-25 20:49:59,2017-10-27 02:55:19,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,sao luis,MA
0352646a95973b0e19127d2b6a6fb6db,ccadfeab525a9eb1569983b66e5075c4,964774f215ba0b9375ea15b85fe87f3e,delivered,2017-12-27 20:12:02,2017-12-27 20:19:25,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,videira,SC
06970f3ad11e6267192d7d98af40a8f5,ccadfeab525a9eb1569983b66e5075c4,3121273a484955eef5f8c940af3ebfb6,delivered,2017-11-27 14:18:58,2017-11-27 14:26:26,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,bauru,SP
0af034558afede965f6b00c62d5176ed,ccadfeab525a9eb1569983b66e5075c4,215b793742b8f48abd2a927ff9a5ec94,delivered,2017-12-26 13:20:27,2017-12-27 04:08:46,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,pompeia,SP
22b6314011ec44222f024670a2c91929,ccadfeab525a9eb1569983b66e5075c4,2f59c2057337694cfaab7576c1d05bd7,delivered,2017-09-24 08:27:16,2017-09-24 08:43:55,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,sao paulo,SP
2f864e4c1471571ec2ea1476fa2ba42c,ccadfeab525a9eb1569983b66e5075c4,32df6eb7b851ed2fad81c78b6a4883af,delivered,2018-05-08 12:31:06,2018-05-09 15:36:55,4,fashion_bolsas_e_acessorios,fashion_bags_accessories,cariacica,ES
2fedd359e74e253fb0676dc7f86d3075,ccadfeab525a9eb1569983b66e5075c4,c7ba62ae9af40ba94f07020670d03ed0,delivered,2017-09-26 15:36:13,2017-09-26 15:49:41,4,fashion_bolsas_e_acessorios,fashion_bags_accessories,aracaju,SE
354025795ae5d3d171988505159a7843,ccadfeab525a9eb1569983b66e5075c4,436d3faf6f9b9df23510f8f9c5dd6680,delivered,2017-09-24 08:07:01,2017-09-26 03:35:37,5,fashion_bolsas_e_acessorios,fashion_bags_accessories,belo horizonte,MG
